Asset Class,VOC Emissions,Acoustic / Vibration,CPU Utilization,Mechanical Load,Axis Elevation / Altitude,Actuator Torque,Thermal Load,Remote Override Flag,Airborne Status,Compromise Risk Index
plc_controller,105.0,8.0,146.66500000000002,118.2,213.7417011844799,17.0,30.04772727272728,0,0,0.0
winged_rat,387.0,41.5,48.31,391.2,426.801742680228,77.5,34.34772727272728,0,1,0.0
winged_rat,354.0,42.0,55.78,305.1,330.53481532389543,72.5,35.42272727272728,0,1,0.0
cnc_machine,591.0,80.0,2.245,441.6,430.5198383480899,91.5,17.44090909090909,0,0,0.0
cnc_machine,507.0,79.5,43.330000000000005,441.6,404.039484180632,100.0,15.975,0,0,0.0
agv_units,381.0,35.0,125.5,349.2,340.9470795611021,61.5,9.915909090909093,0,1,0.0
agv_units,357.0,30.5,100.6,345.0,322.52466531317026,64.0,5.713636363636364,0,0,0.0
winged_rat,453.0,41.0,74.45500000000001,363.9,290.20411399360256,65.5,32.1,0,1,0.0
plc_controller,93.0,7.5,147.91000000000005,187.5,199.13466643282277,21.5,27.40909090909091,0,0,0.0
winged_rat,417.0,36.5,58.27,340.8,336.18943851098373,72.5,37.96363636363637,0,1,0.0
agv_units,303.0,30.5,131.72500000000002,359.7,331.7892723728231,85.5,5.811363636363637,0,1,0.0
plc_controller,42.0,5.5,161.60500000000002,109.8,225.587891498627,22.0,27.995454545454542,0,0,0.0
cnc_machine,600.0,69.5,35.86,416.4,400.3942230982382,92.0,18.320454545454545,0,0,0.0
plc_controller,84.0,13.0,147.91000000000005,111.9,191.1813128424837,31.5,27.506818181818183,0,0,0.0
agv_units,309.0,51.5,127.99,347.1,360.748561409166,94.0,4.638636363636364,0,1,0.0
winged_rat,402.0,37.0,38.35,349.2,320.30081158330336,66.5,34.54318181818182,0,1,0.0
robot_arm,147.0,38.0,147.91000000000005,158.1,194.27325741293132,65.0,24.96590909090909,0,0,4002.0
agv_units,354.0,41.5,145.42000000000002,389.1,385.16553645961807,71.0,6.984090909090909,0,1,0.0
agv_units,321.0,37.5,124.255,361.8,334.13069062085003,73.5,5.713636363636364,0,1,0.0
agv_units,339.0,33.5,116.785,355.5,349.1457949951416,62.0,6.202272727272727,0,1,0.0
robot_arm,234.0,29.0,116.785,258.9,278.6145769295191,66.5,28.97272727272728,0,0,2662.0
cnc_machine,558.0,75.0,14.695,368.1,379.9011181233961,93.0,16.26818181818182,0,0,0.0
robot_arm,165.0,37.5,124.255,271.5,287.7416386167736,62.0,26.725,0,0,3286.0
robot_arm,150.0,35.0,147.91000000000005,214.8,222.2504880724088,34.0,29.168181818181814,0,0,4094.0
agv_units,390.0,32.5,134.215,334.5,316.3741582321209,74.0,7.668181818181819,0,0,0.0
agv_units,348.0,32.5,126.745,361.8,335.17735742541026,71.0,9.622727272727277,0,1,0.0
winged_rat,345.0,29.5,68.23,357.6,354.7348100182152,83.5,38.940909090909095,0,1,0.0
plc_controller,75.0,8.0,149.155,30.0,152.33219698105478,20.5,25.06363636363637,0,0,0.0
plc_controller,87.0,11.0,151.645,67.80000000000001,159.9684516919524,21.0,29.26590909090909,0,0,0.0
cnc_machine,537.0,81.0,7.225,338.7,342.73292380399425,94.5,17.538636363636364,0,0,0.0
cnc_machine,549.0,74.5,45.82000000000001,414.3,421.34987338588655,90.0,17.636363636363637,0,0,0.0
cnc_machine,546.0,81.5,4.735,450.0,407.7553442701371,86.0,15.388636363636364,0,0,0.0
robot_arm,147.0,51.5,147.91000000000005,275.70000000000005,272.24104036684747,51.5,28.67954545454545,0,0,4125.0
agv_units,321.0,27.5,109.315,290.40000000000003,278.124713958605,69.0,8.450000000000001,0,0,0.0
winged_rat,393.0,37.5,50.8,330.3,292.7334743962312,77.0,38.35454545454546,0,1,0.0
cnc_machine,540.0,81.5,34.615,389.1,341.5327153486393,96.5,16.756818181818183,0,0,0.0
winged_rat,375.0,45.0,48.31,336.6,294.49542863933755,57.5,31.904545454545456,0,1,0.0
plc_controller,60.0,7.5,164.09500000000003,149.7,195.2787163792051,32.0,24.08636363636364,0,0,0.0
plc_controller,51.0,1.0,137.95000000000002,149.7,207.22397608198756,24.0,25.16136363636364,0,0,0.0
robot_arm,132.0,19.5,145.42000000000002,240.0,209.72799606694545,72.0,28.581818181818186,0,0,3825.0
plc_controller,36.0,14.5,157.87,130.8,187.124079981379,26.5,29.168181818181814,0,0,0.0
agv_units,384.0,13.5,139.19500000000002,321.90000000000003,289.4497833653741,65.5,6.300000000000001,0,0,0.0
winged_rat,414.0,33.0,37.105,380.7,361.5187331031669,65.0,38.55,0,1,0.0
plc_controller,141.0,0.0,155.38000000000002,84.6,169.14075672278008,25.0,23.5,0,0,0.0
plc_controller,12.0,13.5,131.72500000000002,204.3,218.19943747073503,13.5,23.793181818181814,0,0,0.0
robot_arm,141.0,34.0,126.745,185.4,209.96472740355256,59.5,29.26590909090909,0,0,3396.0
robot_arm,93.0,27.0,161.60500000000002,290.40000000000003,284.2658623040684,52.5,26.822727272727278,0,0,4501.0
robot_arm,138.0,25.5,220.12,225.3,296.66711379526095,49.5,32.1,1,0,5896.0
cnc_machine,534.0,78.0,23.410000000000004,447.9,367.7710458296994,98.5,19.981818181818184,0,0,0.0
winged_rat,372.0,36.5,65.74000000000001,366.0,325.87092399902866,77.0,37.76818181818182,0,1,0.0
winged_rat,396.0,34.5,68.23,328.2,361.6778564562473,78.0,37.475,0,1,0.0
cnc_machine,582.0,76.0,8.47,441.6,369.8626829149663,94.5,17.831818181818182,0,0,0.0
winged_rat,447.0,27.0,30.880000000000003,332.40000000000003,317.5460682092132,85.0,37.08409090909091,0,1,0.0
cnc_machine,552.0,75.0,32.125,426.9,367.2310884544713,100.0,18.320454545454545,0,0,0.0
plc_controller,6.0,12.0,144.175,158.1,201.52483432420868,17.5,26.431818181818183,0,0,0.0
cnc_machine,534.0,82.0,1.0,372.3,305.3606654873958,99.0,16.561363636363637,0,0,0.0
robot_arm,141.0,33.0,118.03000000000002,183.3,210.4718751659433,56.0,31.122727272727275,0,0,3107.0
robot_arm,123.0,23.5,221.365,118.2,172.82348663955256,46.0,27.506818181818183,1,0,6008.0
winged_rat,393.0,28.5,83.17,342.90000000000003,364.67671301417,66.5,41.18863636363636,0,1,0.0
cnc_machine,525.0,82.0,17.185000000000002,370.2,348.0918451453196,100.0,17.44090909090909,0,0,0.0
robot_arm,108.0,20.0,223.855,126.6,201.2628987634042,45.0,33.956818181818186,1,0,6044.0
agv_units,315.0,36.0,105.58,303.0,329.523943064465,81.0,4.15,0,0,0.0
plc_controller,33.0,15.5,165.34,69.9,220.59437195662065,19.5,29.559090909090912,0,0,0.0
robot_arm,177.0,23.0,147.91000000000005,219.0,222.26850801342528,49.0,31.806818181818183,0,0,3718.0
robot_arm,177.0,26.5,126.745,240.0,261.82149627146566,67.0,32.19772727272728,0,0,3174.0
agv_units,333.0,10.0,125.5,277.8,234.5664378514943,59.0,7.668181818181819,0,0,0.0
cnc_machine,546.0,88.0,23.410000000000004,405.9,360.3896086016511,100.0,16.561363636363637,0,0,0.0
plc_controller,99.0,15.0,130.48000000000002,135.0,231.306385241424,15.0,25.454545454545453,0,0,0.0
cnc_machine,558.0,81.5,30.880000000000003,372.3,353.4472647088805,99.5,16.170454545454547,0,0,0.0
plc_controller,84.0,9.0,159.115,97.2,195.4813333021813,28.0,25.06363636363637,0,0,0.0
robot_arm,138.0,51.5,124.255,216.9,289.7983504833249,57.0,28.288636363636368,0,0,3464.0
plc_controller,60.0,15.0,118.03000000000002,107.7,143.5327210666211,21.5,20.56818181818182,0,0,0.0
agv_units,345.0,23.0,114.29500000000002,353.40000000000003,373.2682566122601,84.0,7.081818181818182,0,1,0.0
winged_rat,318.0,38.0,71.965,347.1,350.8904285148696,80.0,35.12954545454545,0,1,0.0
plc_controller,60.0,15.5,170.32000000000002,214.8,230.37213708137767,14.0,32.4909090909091,0,0,0.0
winged_rat,402.0,34.0,,313.5,287.3923423243953,80.5,36.30227272727273,0,1,0.0
agv_units,357.0,38.5,141.685,317.7,326.7561861824749,75.0,7.277272727272727,0,0,0.0
plc_controller,66.0,21.5,179.03500000000005,145.5,171.5002840421244,10.0,26.822727272727278,0,0,0.0
winged_rat,387.0,34.5,39.595000000000006,363.9,342.883969355242,55.5,37.96363636363637,0,1,0.0
cnc_machine,525.0,76.0,18.43,363.9,334.26786890096093,93.0,16.170454545454547,0,0,0.0
winged_rat,426.0,37.0,68.23,336.6,307.50043130550563,88.5,34.73863636363637,0,1,0.0
cnc_machine,516.0,78.5,38.35,420.6,397.0145081887785,99.5,16.65909090909091,0,0,0.0
cnc_machine,522.0,77.0,23.410000000000004,298.8,351.64468960870363,100.0,18.418181818181814,0,0,0.0
plc_controller,66.0,6.5,140.44,69.9,184.04791646338788,19.5,20.079545454545453,0,0,0.0
winged_rat,348.0,40.0,22.165000000000003,336.6,296.29682756444635,82.5,31.220454545454547,0,1,0.0
winged_rat,390.0,41.0,38.35,363.9,285.9299394932696,70.0,33.175000000000004,0,1,0.0
cnc_machine,558.0,83.0,35.86,401.7,360.1142961410391,91.5,18.02727272727273,0,0,0.0
plc_controller,81.0,6.5,149.155,153.9,247.8444978351166,25.5,33.76136363636364,0,0,0.0
plc_controller,87.0,0.5,115.54,120.3,198.0225228187462,14.0,26.725,0,0,0.0
winged_rat,399.0,43.5,42.085,372.3,332.67009422616985,67.5,37.18181818181818,0,1,0.0
cnc_machine,552.0,73.0,35.86,382.8,399.751867841572,100.0,15.975,0,0,0.0
agv_units,318.0,31.5,136.705,361.8,324.18105570556526,80.0,6.202272727272727,0,1,0.0
winged_rat,339.0,42.0,47.065000000000005,328.2,318.01118344132334,80.5,36.400000000000006,0,1,0.0
robot_arm,24.0,44.0,124.255,326.1,308.9217302173462,55.0,32.97954545454546,0,0,3915.0
winged_rat,429.0,42.5,70.72,340.8,338.09610430789803,52.0,,0,1,0.0
robot_arm,249.0,19.5,130.48000000000002,145.5,203.1832588028485,48.0,32.58863636363637,0,0,2902.0
agv_units,252.0,31.0,118.03000000000002,347.1,343.2748326511037,79.0,4.052272727272728,0,1,0.0
robot_arm,108.0,46.5,145.42000000000002,271.5,296.569234865534,71.5,28.97272727272728,0,0,4249.0
winged_rat,441.0,39.0,52.045,349.2,361.24306131924834,66.0,38.940909090909095,0,1,0.0
winged_rat,387.0,40.0,64.495,395.4,348.13599455687887,66.5,41.87272727272728,0,1,0.0
agv_units,276.0,38.0,155.38000000000002,324.0,345.8027149346024,86.5,7.4727272727272736,0,0,0.0
robot_arm,177.0,48.5,126.745,216.9,252.78416295350075,53.0,26.725,0,0,3460.0
robot_arm,186.0,44.5,159.115,221.1,275.5911431943269,57.5,27.40909090909091,0,0,4312.0
robot_arm,147.0,25.0,197.71,258.9,242.4935916572058,58.0,29.559090909090912,1,0,5234.0
agv_units,333.0,32.0,140.44,309.3,352.1679467661708,75.0,4.15,0,0,0.0
plc_controller,57.0,15.5,160.36,137.10000000000002,226.33023816165527,17.5,24.379545454545458,0,0,0.0
winged_rat,387.0,35.0,48.31,311.40000000000003,345.8016066062992,63.5,35.91136363636364,0,1,0.0
plc_controller,84.0,7.5,151.645,109.8,163.7332708013949,15.0,17.34318181818182,0,0,0.0
plc_controller,75.0,8.5,146.66500000000002,118.2,192.70228198768004,20.5,23.988636363636363,0,0,0.0
robot_arm,87.0,47.5,145.42000000000002,246.3,262.7048083556825,67.0,29.07045454545455,0,0,4305.0
robot_arm,45.0,24.0,144.175,246.3,327.44308218574054,58.5,23.89090909090909,0,0,4209.0
robot_arm,108.0,20.0,236.305,240.0,295.3142808278617,50.5,33.37045454545455,1,0,6452.0
plc_controller,63.0,16.5,144.175,170.70000000000002,202.6417929733558,18.5,21.545454545454547,0,0,0.0
winged_rat,399.0,27.5,73.21000000000001,357.6,356.3496345999575,77.5,35.52045454545455,0,1,0.0
robot_arm,174.0,28.5,142.93,210.6,190.31559322955863,49.0,31.806818181818183,0,0,3621.0
winged_rat,471.0,27.0,53.290000000000006,311.40000000000003,311.4949742727547,85.0,33.76136363636364,0,1,0.0
winged_rat,435.0,37.5,49.55500000000001,340.8,317.9070657378421,75.0,36.30227272727273,0,1,0.0
plc_controller,69.0,19.0,167.83,101.4,220.5311088666668,25.0,26.33409090909091,0,0,0.0
plc_controller,39.0,12.0,157.87,111.9,184.7014017866972,19.5,32.19772727272728,0,0,0.0
robot_arm,249.0,18.0,121.765,223.2,290.1456217975048,66.5,25.55227272727273,0,0,2563.0
plc_controller,51.0,7.5,144.175,193.8,194.155779344876,28.0,26.431818181818183,0,0,0.0
robot_arm,213.0,58.0,129.235,233.7,223.40990485431612,59.5,30.24318181818182,0,0,3402.0
winged_rat,426.0,43.5,32.125,349.2,364.5201680703844,63.5,41.48181818181819,0,1,0.0
plc_controller,96.0,14.5,159.115,158.1,159.8024800526027,20.0,22.718181818181822,0,0,0.0
cnc_machine,525.0,81.0,25.9,443.7000000000001,419.6817310779537,95.5,14.704545454545457,0,0,0.0
agv_units,294.0,23.0,142.93,359.7,348.2230538384153,74.5,7.277272727272727,0,1,0.0
cnc_machine,558.0,74.0,40.84,361.8,317.0236514410256,96.0,17.636363636363637,0,0,0.0
agv_units,324.0,44.5,147.91000000000005,250.5,300.2938067930314,60.5,6.984090909090909,0,0,0.0
robot_arm,114.0,21.5,129.235,206.4,245.94111844043704,58.0,28.288636363636368,0,0,3365.0
cnc_machine,513.0,77.5,13.45,397.5,366.3121256281682,98.0,18.22272727272728,0,0,0.0
robot_arm,159.0,19.5,152.89,219.0,246.40434007129545,69.0,32.58863636363637,0,0,3924.0
plc_controller,15.0,10.0,149.155,82.5,177.90007606683417,19.5,25.94318181818182,0,0,0.0
agv_units,324.0,29.0,127.99,363.9,284.9412955426191,68.0,5.909090909090909,0,1,0.0
robot_arm,138.0,29.0,235.06000000000003,189.6,211.9736982086427,39.5,28.97272727272728,1,0,6328.0
robot_arm,135.0,23.5,227.59000000000003,166.5,251.20813993674412,43.0,29.46136363636364,1,0,6080.0
cnc_machine,594.0,77.5,15.94,439.5,356.31250462279127,95.5,15.193181818181818,0,0,0.0
winged_rat,429.0,39.0,62.005,311.40000000000003,311.3767609352868,73.5,34.64090909090909,0,1,0.0
agv_units,393.0,25.0,144.175,340.8,306.9063679586981,66.5,9.915909090909093,0,0,0.0
plc_controller,72.0,15.5,145.42000000000002,57.3,124.56945837538214,18.0,28.581818181818186,0,0,0.0
plc_controller,15.0,15.5,123.01,90.9,188.92598185126516,15.0,29.168181818181814,0,0,0.0
agv_units,270.0,59.0,99.355,258.9,238.55502813023864,88.5,6.984090909090909,0,0,0.0
agv_units,375.0,26.0,119.275,330.3,313.684846347577,96.0,6.886363636363637,0,0,0.0
robot_arm,156.0,16.0,147.91000000000005,256.8,291.0926580256216,51.5,31.025,0,0,3790.0
cnc_machine,564.0,81.5,37.105,447.9,431.9029496448724,100.0,15.486363636363638,0,0,0.0
cnc_machine,582.0,80.5,45.82000000000001,405.9,373.2737299694963,91.5,18.80909090909091,0,0,0.0
winged_rat,378.0,31.5,71.965,332.40000000000003,332.9992464353472,66.0,35.61818181818182,0,1,0.0
cnc_machine,558.0,,25.9,296.7,295.09912526871744,97.5,17.538636363636364,0,0,0.0
robot_arm,222.0,55.0,127.99,223.2,279.3304737346514,55.5,29.07045454545455,0,0,3261.0
plc_controller,75.0,10.5,145.42000000000002,168.6,207.76367723084985,33.5,26.529545454545456,0,0,0.0
agv_units,315.0,39.0,119.275,403.8,316.97373808693203,81.5,7.668181818181819,0,1,0.0
agv_units,315.0,29.0,106.825,294.6,319.52803583540765,95.0,9.525,0,0,0.0
robot_arm,135.0,29.5,147.91000000000005,191.7,168.0817136194132,68.5,27.995454545454542,0,0,3981.0
agv_units,330.0,41.5,120.52,391.2,364.0080291963605,81.0,6.984090909090909,0,1,0.0
agv_units,267.0,29.5,145.42000000000002,286.2,276.01020719030595,79.0,7.961363636363637,0,0,0.0
cnc_machine,525.0,88.5,28.39,403.8,374.4951393368691,97.0,17.24545454545455,0,0,0.0
cnc_machine,561.0,78.0,9.715,401.7,433.041407815545,97.5,14.997727272727271,0,0,0.0
winged_rat,396.0,44.0,57.025000000000006,347.1,344.781185764573,71.5,33.76136363636364,0,1,0.0
agv_units,360.0,26.0,130.48000000000002,357.6,318.2574691248634,77.5,8.938636363636364,0,1,0.0
agv_units,396.0,33.0,116.785,328.2,326.8442063639019,86.0,7.179545454545456,0,0,0.0
robot_arm,147.0,24.0,210.16000000000005,246.3,294.2906460911965,54.0,26.920454545454547,1,0,5561.0
cnc_machine,600.0,81.0,9.715,355.5,337.1242851824007,100.0,17.44090909090909,0,0,0.0
robot_arm,84.0,25.0,207.67,181.2,227.8609271461768,46.5,27.115909090909096,1,0,5797.0
robot_arm,123.0,19.5,228.835,216.9,260.06249626697485,32.0,27.115909090909096,1,0,6129.0
plc_controller,27.0,12.5,131.72500000000002,200.1,212.07405339262,23.0,24.770454545454548,0,0,0.0
cnc_machine,531.0,77.5,37.105,366.0,291.81566706097846,99.5,15.290909090909093,0,0,0.0
robot_arm,114.0,22.0,140.44,233.7,252.5054384430485,49.0,28.581818181818186,0,0,3818.0
robot_arm,162.0,28.0,233.81500000000003,212.7,259.4653729742252,53.5,28.288636363636368,1,0,6314.0
plc_controller,42.0,1.5,147.91000000000005,128.7,199.46608497895932,18.0,33.46818181818182,0,0,0.0
agv_units,387.0,42.0,83.17,307.2,316.55962116535324,69.5,7.570454545454545,0,0,0.0
plc_controller,60.0,20.5,149.155,101.4,184.2147028188697,21.5,26.920454545454547,0,0,0.0
agv_units,324.0,38.5,125.5,345.0,313.1776138018212,61.0,6.006818181818183,0,0,0.0
cnc_machine,549.0,80.5,25.9,395.4,378.5573327888909,91.5,15.877272727272729,0,0,0.0
robot_arm,237.0,19.0,125.5,256.8,261.43139567956115,67.0,32.29545454545455,0,0,2841.0
winged_rat,366.0,33.5,62.005,361.8,328.0683857869934,70.5,32.58863636363637,0,1,0.0
winged_rat,366.0,29.5,49.55500000000001,321.90000000000003,339.7359867236773,75.0,43.436363636363645,0,1,0.0
plc_controller,72.0,12.0,155.38000000000002,221.1,240.5817789443404,14.5,26.62727272727273,0,0,0.0
agv_units,294.0,29.0,119.275,294.6,344.4604730755077,82.0,5.420454545454545,0,0,0.0
plc_controller,0.0,0.0,142.93,128.7,207.35906216402665,23.5,26.529545454545456,0,0,0.0
agv_units,276.0,48.0,114.29500000000002,286.2,332.5488579236823,60.0,8.352272727272727,0,0,0.0
agv_units,360.0,57.0,141.685,334.5,349.5770582569436,70.5,6.593181818181819,0,0,0.0
plc_controller,63.0,11.5,166.585,59.400000000000006,159.8510809678173,30.5,31.220454545454547,0,0,0.0
cnc_machine,600.0,88.5,35.86,416.4,380.9350449765152,95.5,16.854545454545455,0,0,0.0
plc_controller,114.0,12.5,141.685,122.4,218.8902618359701,12.5,22.718181818181822,0,0,0.0
plc_controller,114.0,15.0,137.95000000000002,36.3,145.6920751642852,20.5,24.67272727272728,0,0,0.0
cnc_machine,567.0,74.5,34.615,447.9,402.6744582670777,100.0,17.44090909090909,0,0,0.0
cnc_machine,543.0,80.0,17.185000000000002,384.9,356.4027201846409,99.0,17.636363636363637,0,0,0.0
agv_units,342.0,24.5,99.355,359.7,351.71938818674016,53.5,4.540909090909091,0,1,0.0
cnc_machine,600.0,81.0,22.165000000000003,445.8,456.4633994143811,93.0,17.24545454545455,0,0,0.0
cnc_machine,546.0,83.5,27.145000000000003,355.5,329.0121605999356,97.0,16.756818181818183,0,0,0.0
cnc_machine,582.0,84.5,14.695,441.6,377.2004834870024,92.0,16.952272727272728,0,0,0.0
winged_rat,450.0,40.5,74.45500000000001,340.8,311.24582670757206,84.5,36.009090909090915,0,1,0.0
cnc_machine,564.0,86.0,8.47,376.5,346.39889178118216,98.5,14.313636363636366,0,0,0.0
agv_units,369.0,23.0,144.175,363.9,290.1612621867047,68.0,5.713636363636364,0,1,0.0
winged_rat,423.0,32.5,73.21000000000001,342.90000000000003,319.7930403231723,95.0,38.06136363636364,0,1,0.0
winged_rat,384.0,33.5,47.065000000000005,380.7,377.209356577646,78.0,45.0,0,1,0.0
robot_arm,198.0,43.5,130.48000000000002,288.3,320.51079585775,59.0,31.904545454545456,0,0,3394.0
winged_rat,351.0,46.0,39.595000000000006,340.8,382.98957814106063,84.5,34.152272727272724,0,1,0.0
agv_units,342.0,45.5,111.805,345.0,348.58824221017915,75.0,7.570454545454545,0,0,0.0
winged_rat,399.0,47.0,49.55500000000001,353.40000000000003,335.6651652078832,74.5,35.22727272727273,0,1,0.0
plc_controller,63.0,1.5,140.44,109.8,197.5331757422812,22.0,28.093181818181822,0,0,0.0
cnc_machine,519.0,79.0,12.205000000000002,336.6,299.37916195378267,99.0,17.44090909090909,0,0,0.0
plc_controller,24.0,15.5,161.60500000000002,97.2,141.2670091897964,15.5,26.33409090909091,0,0,0.0
agv_units,315.0,53.5,141.685,284.1,272.7358068524811,62.5,8.645454545454546,0,0,0.0
cnc_machine,522.0,78.5,34.615,450.0,380.11768828834585,100.0,15.975,0,0,0.0
cnc_machine,600.0,87.5,37.105,351.3,330.8415083364616,97.0,16.170454545454547,0,0,0.0
winged_rat,327.0,42.0,57.025000000000006,353.40000000000003,353.22704422863546,94.5,33.565909090909095,0,1,0.0
winged_rat,366.0,41.0,71.965,372.3,340.2254823653168,51.0,32.97954545454546,0,1,0.0
agv_units,327.0,47.5,134.215,353.40000000000003,283.46145884429177,68.5,8.156818181818183,0,1,0.0
robot_arm,246.0,25.0,145.42000000000002,275.70000000000005,283.2982021340267,55.0,29.26590909090909,0,0,3333.0
plc_controller,78.0,12.0,144.175,145.5,218.41221955620765,21.5,27.01818181818182,0,0,0.0
agv_units,255.0,35.5,140.44,326.1,341.53034519182046,80.5,4.834090909090909,0,0,0.0
plc_controller,33.0,9.5,169.07500000000002,97.2,185.4731965503709,15.5,31.61136363636364,0,0,0.0
plc_controller,75.0,3.5,167.83,48.900000000000006,158.0471972535701,24.5,26.33409090909091,0,0,0.0
winged_rat,306.0,35.5,50.8,338.7,307.66725051570126,73.5,36.69318181818182,0,1,0.0
robot_arm,81.0,26.0,135.46,181.2,232.4956216942223,42.5,30.24318181818182,0,0,3745.0
robot_arm,120.0,44.5,147.91000000000005,231.6,258.2742471818051,53.0,26.040909090909093,0,0,4186.0
winged_rat,453.0,39.0,66.985,334.5,323.42842952301,64.0,33.76136363636364,0,1,0.0
agv_units,312.0,44.5,120.52,309.3,348.2908434129509,82.0,6.495454545454546,0,0,0.0
plc_controller,72.0,26.0,136.705,107.7,180.87340166841773,17.5,25.356818181818184,0,0,0.0
cnc_machine,531.0,78.5,13.45,431.1,413.3090918481791,96.0,17.44090909090909,0,0,0.0
plc_controller,114.0,1.5,137.95000000000002,168.6,184.87847160816847,14.0,28.875,0,0,0.0
winged_rat,411.0,32.5,34.615,336.6,289.1374013588377,65.0,32.58863636363637,0,1,0.0
agv_units,333.0,32.5,166.585,410.1,360.7716487659934,76.5,10.990909090909092,0,1,0.0
robot_arm,156.0,41.0,147.91000000000005,273.6,298.86761609755337,64.0,30.731818181818184,0,0,3930.0
plc_controller,72.0,0.0,145.42000000000002,147.60000000000002,212.414900791034,13.0,28.093181818181822,0,0,0.0
agv_units,297.0,37.0,127.99,275.70000000000005,266.85415647910355,59.0,8.938636363636364,0,0,0.0
cnc_machine,564.0,82.5,28.39,450.0,458.1465666386239,99.0,15.779545454545456,0,0,0.0
robot_arm,219.0,30.0,139.19500000000002,246.3,245.52877123915107,62.0,29.46136363636364,0,0,3410.0
cnc_machine,552.0,71.5,49.55500000000001,450.0,368.6204523099349,88.0,16.854545454545455,0,0,0.0
agv_units,306.0,42.5,134.215,324.0,295.3641134780501,64.0,7.570454545454545,0,0,0.0
agv_units,363.0,23.0,73.21000000000001,384.9,363.5327452313124,80.0,5.2250000000000005,0,1,0.0
winged_rat,441.0,45.0,69.47500000000001,309.3,277.30487741962185,80.0,32.00227272727273,0,1,0.0
robot_arm,147.0,49.0,135.46,202.2,233.37565645950545,66.5,24.96590909090909,0,0,3753.0
agv_units,375.0,28.0,144.175,338.7,331.76408697361467,87.5,6.006818181818183,0,0,0.0
robot_arm,129.0,30.5,221.365,250.5,332.310244871333,44.0,29.559090909090912,1,0,6117.0
winged_rat,378.0,41.5,68.23,330.3,301.2645991237807,77.5,31.415909090909093,0,1,0.0
plc_controller,69.0,15.0,127.99,78.30000000000001,148.28279678996287,22.5,27.702272727272728,0,0,0.0
robot_arm,186.0,32.5,157.87,282.0,311.6419652552469,56.5,29.46136363636364,0,0,4045.0
robot_arm,135.0,44.0,119.275,191.7,250.53736910348556,41.5,27.800000000000004,0,0,3325.0
robot_arm,114.0,27.0,211.40500000000003,216.9,300.4650238546617,45.0,29.363636363636363,1,0,5806.0
cnc_machine,525.0,84.5,9.715,450.0,418.9976027920071,97.5,15.095454545454546,0,0,0.0
agv_units,321.0,41.0,119.275,313.5,327.21000444143164,76.0,4.443181818181818,0,0,0.0
winged_rat,468.0,48.5,74.45500000000001,353.40000000000003,363.9295605102959,76.0,41.97045454545455,0,1,0.0
plc_controller,78.0,12.5,140.44,95.1,164.91648053574983,19.5,26.822727272727278,0,0,0.0
plc_controller,6.0,10.0,160.36,139.2,192.7928447454907,19.0,28.77727272727273,0,0,0.0
cnc_machine,579.0,80.5,4.735,435.3,374.6763131295527,99.5,17.929545454545455,0,0,0.0
winged_rat,375.0,43.0,49.55500000000001,353.40000000000003,317.0571341551324,63.0,40.50454545454546,0,1,0.0
agv_units,354.0,40.0,137.95000000000002,355.5,328.7186121589703,70.0,7.668181818181819,0,1,0.0
cnc_machine,561.0,88.0,20.92,447.9,373.10664949674975,94.0,16.561363636363637,0,0,0.0
agv_units,342.0,43.0,115.54,366.0,337.45770352664067,74.0,5.420454545454545,0,1,0.0
agv_units,309.0,37.5,124.255,336.6,317.7151536418872,66.0,6.886363636363637,0,0,0.0
plc_controller,93.0,10.0,134.215,141.3,198.1465313032348,30.5,26.62727272727273,0,0,0.0
plc_controller,96.0,8.5,155.38000000000002,124.5,222.601405276066,13.0,31.70909090909091,0,0,0.0
cnc_machine,585.0,85.0,12.205000000000002,447.9,418.8475931118391,90.5,17.34318181818182,0,0,0.0
agv_units,333.0,43.5,119.275,345.0,339.55888032461223,73.0,7.863636363636363,0,0,0.0
cnc_machine,555.0,80.0,7.225,384.9,357.69948108477246,89.0,13.629545454545456,0,0,0.0
robot_arm,237.0,49.5,155.38000000000002,332.40000000000003,327.01137171754806,66.5,30.829545454545457,0,0,3998.0
plc_controller,75.0,10.0,151.645,63.6,123.40284257292,22.5,24.08636363636364,0,0,0.0
robot_arm,180.0,36.0,129.235,212.7,245.10183719534515,61.0,24.770454545454548,0,0,3446.0
plc_controller,84.0,8.0,151.645,132.9,233.71918845435843,21.0,25.94318181818182,0,0,0.0
plc_controller,48.0,10.5,154.13500000000002,86.7,146.55164336195824,24.5,26.33409090909091,0,0,0.0
cnc_machine,555.0,71.0,25.9,384.9,349.1088569550949,,16.072727272727274,0,0,0.0
agv_units,426.0,31.0,152.89,393.3,324.4781130902693,97.0,5.2250000000000005,0,1,0.0
cnc_machine,519.0,77.0,22.165000000000003,370.2,354.00794659400145,85.5,15.486363636363638,0,0,0.0
plc_controller,27.0,9.5,151.645,145.5,162.48516583074348,23.5,21.25227272727273,0,0,0.0
robot_arm,120.0,11.0,139.19500000000002,221.1,266.4188011518676,53.0,27.01818181818182,0,0,3538.0
robot_arm,141.0,26.5,232.57,237.9,292.88247945777647,41.0,27.40909090909091,1,0,6344.0
agv_units,336.0,59.0,100.6,412.2,375.3045807132825,71.0,6.300000000000001,0,1,0.0
robot_arm,141.0,19.0,243.77500000000003,187.5,287.25897460668943,39.0,27.31136363636364,1,0,6621.0
