species,stench,sound,intelligence,weight,height,strength,heat,magic,flight,bribe
halfling,60.0,3.5,172.81,105.60000000000001,182.00769406410657,19.5,26.920454545454547,0,0,0.0
lizard,336.0,37.5,136.705,431.1,394.22970825727947,92.0,6.495454545454546,0,1,0.0
winged_rat,405.0,40.5,47.065000000000005,361.8,378.48204308128743,70.5,39.331818181818186,0,1,0.0
lizard,378.0,33.0,125.50000000000001,265.20000000000005,269.57658595899875,97.5,5.420454545454545,0,0,0.0
halfling,66.0,13.0,160.36,231.60000000000002,287.60706311516213,20.0,27.60454545454546,0,0,0.0
human,168.0,19.0,132.97,235.8,258.1843696990084,67.5,23.988636363636363,0,0,3318.0
lizard,354.0,24.5,162.85000000000002,414.3,410.84871568222553,82.0,7.863636363636363,0,1,0.0
orc,525.0,83.5,23.410000000000004,267.3,254.6666830008869,93.0,17.831818181818182,0,0,0.0
lizard,354.0,33.0,111.805,363.90000000000003,337.1735909569653,71.0,8.059090909090909,0,1,0.0
orc,543.0,84.0,38.35,384.90000000000003,370.66944228351815,93.5,18.02727272727273,0,0,0.0
halfling,18.0,4.0,142.93,90.9,121.90335094395103,16.0,23.10909090909091,0,0,0.0
orc,555.0,80.5,33.370000000000005,294.6,333.25869809892407,96.0,15.779545454545456,0,0,0.0
winged_rat,378.0,40.0,60.760000000000005,366.0,356.1387844565334,78.0,34.25,0,1,0.0
winged_rat,444.0,51.5,35.86,340.8,307.41951403485285,84.0,35.03181818181819,0,1,0.0
winged_rat,363.0,33.0,19.675,359.7,334.52497489462365,77.5,35.91136363636364,0,1,0.0
lizard,384.0,43.5,114.29500000000002,363.90000000000003,351.36461657627405,83.5,3.465909090909091,0,1,0.0
winged_rat,414.0,31.5,54.535000000000004,387.0,371.2099196097262,67.0,41.28636363636364,0,1,0.0
winged_rat,399.0,47.5,64.495,374.40000000000003,347.13360434580323,65.5,38.55,0,1,0.0
winged_rat,402.0,42.0,71.965,336.6,320.0756272018913,77.5,35.61818181818182,0,1,0.0
lizard,429.0,34.0,116.78500000000001,355.5,362.59288403433453,92.0,6.3977272727272725,0,1,0.0
lizard,342.0,48.5,142.93,395.40000000000003,344.00421688441253,71.5,7.4727272727272736,0,1,0.0
winged_rat,405.0,44.0,22.165000000000003,321.90000000000003,298.7483483069381,88.0,36.595454545454544,0,1,0.0
lizard,354.0,46.5,135.46,300.90000000000003,280.64539951353686,75.0,8.352272727272727,0,0,0.0
orc,582.0,82.5,10.96,450.0,396.4294166190384,97.5,15.975000000000001,0,0,0.0
lizard,393.0,30.0,119.275,363.90000000000003,333.27628939496816,54.0,6.1045454545454545,0,1,0.0
winged_rat,441.0,45.0,74.45500000000001,317.7,257.36810144307157,71.0,34.347727272727276,0,1,0.0
human,114.0,40.0,149.155,132.9,210.55686728450019,65.5,36.790909090909096,0,0,4210.0
orc,573.0,77.5,15.940000000000001,412.2,367.5617552924283,97.5,14.118181818181819,0,0,0.0
human,135.0,25.5,246.26500000000001,160.20000000000002,233.7092710614777,53.0,30.53636363636364,1,0,6698.0
halfling,42.0,3.5,132.97,114.0,175.4373553934804,21.5,24.672727272727276,0,0,0.0
halfling,96.0,18.0,145.42000000000002,137.10000000000002,133.58003605686923,20.5,32.58863636363637,0,0,0.0
human,282.0,34.0,167.83,233.70000000000002,267.3299654447686,76.0,30.92727272727273,0,0,4044.0
lizard,345.0,23.0,125.50000000000001,355.5,308.02640964131285,82.0,5.127272727272727,0,1,0.0
lizard,330.0,26.0,123.01,326.1,310.3905087555749,64.5,7.375,0,0,0.0
human,141.0,37.5,149.155,235.8,267.3897217743171,86.0,30.438636363636366,0,0,4071.0
orc,573.0,84.0,34.615,361.8,345.6275689013767,95.5,17.34318181818182,0,0,0.0
winged_rat,447.0,44.5,74.45500000000001,351.3,359.7590302899787,77.0,37.76818181818182,0,1,0.0
human,57.0,25.0,119.275,256.8,294.03678443462616,59.0,31.611363636363638,0,0,3414.0
human,204.0,39.5,131.72500000000002,261.0,230.86412427594976,54.0,,0,0,3306.0
halfling,27.0,1.5,157.87,93.0,176.84968792159333,23.0,26.040909090909093,0,0,0.0
halfling,45.0,14.5,152.89000000000001,137.10000000000002,176.48758368631266,27.5,31.70909090909091,0,0,0.0
winged_rat,432.0,41.5,47.065000000000005,342.90000000000003,348.45403866689156,85.0,39.038636363636364,0,1,0.0
winged_rat,402.0,30.5,44.575,368.1,315.2972385002897,57.5,36.20454545454545,0,1,0.0
human,219.0,37.0,131.72500000000002,273.6,295.507368861615,42.5,30.34090909090909,0,0,3293.0
halfling,66.0,10.5,154.13500000000002,111.9,184.97089741885966,22.5,26.040909090909093,0,0,0.0
halfling,87.0,6.0,135.46,95.10000000000001,138.2449848180154,21.0,23.40227272727273,0,0,0.0
orc,600.0,81.0,10.96,412.2,387.8017175744533,99.0,16.170454545454547,0,0,0.0
lizard,348.0,29.5,130.48000000000002,277.8,330.0450699913905,78.5,6.202272727272727,0,0,0.0
human,129.0,27.0,235.06000000000003,229.5,235.41257737644452,48.0,29.852272727272727,1,0,6441.0
orc,561.0,75.5,34.615,303.0,302.51781319564833,99.5,17.929545454545455,0,0,0.0
winged_rat,408.0,35.0,66.985,378.6,337.01691174867454,88.5,34.347727272727276,0,1,0.0
lizard,204.0,41.5,129.235,366.0,349.9520944167426,71.5,8.059090909090909,0,1,0.0
winged_rat,462.0,32.0,52.045,372.3,361.12568288277373,81.5,35.03181818181819,0,1,0.0
winged_rat,477.0,39.0,34.615,351.3,367.12772651779363,61.5,37.76818181818182,0,1,0.0
halfling,54.0,14.5,132.97,72.0,127.08984549274894,21.5,27.702272727272728,0,0,0.0
lizard,360.0,40.0,139.19500000000002,328.2,309.46056164731493,62.5,9.427272727272728,0,0,0.0
human,150.0,42.0,141.685,200.1,249.8360090864634,77.0,29.656818181818185,0,0,3844.0
lizard,294.0,35.5,108.07000000000001,319.8,330.26933394736693,68.5,6.495454545454546,0,0,0.0
orc,531.0,83.5,7.2250000000000005,296.7,268.44767486483477,91.5,17.538636363636364,0,0,0.0
lizard,414.0,36.0,127.99000000000001,382.8,350.5157438051077,66.0,5.713636363636364,0,1,0.0
halfling,9.0,25.0,176.54500000000002,130.8,201.05020826761034,22.5,27.60454545454546,0,0,0.0
orc,555.0,83.5,32.125,412.2,401.2408833883307,100.0,15.486363636363638,0,0,0.0
orc,495.0,79.5,28.39,450.0,422.1453235048158,100.0,18.71136363636364,0,0,0.0
lizard,297.0,35.5,156.625,370.2,379.1639671367593,76.0,7.277272727272727,0,1,0.0
human,204.0,45.0,160.36,181.20000000000002,232.4937835317176,71.0,26.431818181818183,0,0,4172.0
halfling,45.0,9.5,135.46,30.0,143.78726803094517,13.5,25.356818181818184,0,0,0.0
halfling,126.0,,155.38000000000002,82.5,203.60005748892428,23.5,23.890909090909094,0,0,0.0
halfling,57.0,0.0,161.60500000000002,195.9,248.74940035528908,20.0,19.688636363636366,0,0,0.0
orc,510.0,79.5,3.49,447.90000000000003,438.2279667507021,100.0,17.538636363636364,0,0,0.0
halfling,69.0,0.5,151.645,174.9,221.120991526779,18.0,22.718181818181822,0,0,0.0
human,90.0,42.0,115.54,210.6,187.49834251115337,50.5,30.047727272727276,0,0,3441.0
halfling,69.0,8.0,160.36,63.6,145.1451030214598,30.0,27.01818181818182,0,0,0.0
halfling,105.0,16.5,165.34,214.8,225.25295519271847,25.5,23.793181818181818,0,0,0.0
human,75.0,27.5,147.91000000000003,290.40000000000003,301.6275968404831,43.5,31.70909090909091,0,0,4080.0
orc,492.0,75.0,32.125,378.6,329.58008102116537,90.0,19.004545454545458,0,0,0.0
halfling,114.0,13.5,147.91000000000003,105.60000000000001,137.14282344841638,19.5,26.920454545454547,0,0,0.0
orc,570.0,78.5,39.595000000000006,387.0,346.5479894022504,100.0,15.877272727272729,0,0,0.0
winged_rat,384.0,61.5,38.35,363.90000000000003,314.88104739712884,85.5,34.93409090909091,0,1,0.0
orc,555.0,83.0,32.125,439.5,424.61222293514555,85.5,13.43409090909091,0,0,0.0
halfling,21.0,6.0,116.78500000000001,90.9,126.390168275763,21.5,28.288636363636368,0,0,0.0
orc,504.0,79.0,22.165000000000003,445.8,389.7162925304203,88.5,15.486363636363638,0,0,0.0
human,162.0,24.5,136.705,244.20000000000002,273.775801518316,79.5,34.54318181818182,0,0,3547.0
winged_rat,390.0,41.5,27.145000000000003,374.40000000000003,385.31891885121684,68.5,35.325,0,1,0.0
lizard,369.0,34.0,129.235,300.90000000000003,318.0016864740709,71.5,8.352272727272727,0,0,0.0
halfling,99.0,12.5,174.055,88.80000000000001,167.6804572118752,14.5,26.138636363636365,0,0,0.0
halfling,51.0,7.5,140.44,67.80000000000001,120.99106578574506,23.0,27.897727272727273,0,0,0.0
halfling,60.0,18.5,145.42000000000002,124.5,196.9917714567895,18.5,27.702272727272728,0,0,0.0
lizard,381.0,39.0,129.235,382.8,315.2464987978062,80.0,6.788636363636364,0,1,0.0
lizard,306.0,42.0,134.215,351.3,379.61516553465015,77.0,9.036363636363637,0,1,0.0
human,153.0,18.5,130.48000000000002,265.20000000000005,230.3611623788696,68.5,24.86818181818182,0,0,3273.0
winged_rat,,35.5,40.84,363.90000000000003,345.6348639011873,65.5,37.18181818181818,0,1,0.0
orc,459.0,85.5,10.96,450.0,415.56696451421743,92.5,18.418181818181818,0,0,0.0
human,123.0,22.0,250.00000000000003,244.20000000000002,250.41370269749396,,26.431818181818183,1,0,6834.0
lizard,306.0,48.0,131.72500000000002,401.7,423.2104747231352,79.5,6.788636363636364,0,1,0.0
winged_rat,330.0,38.0,23.410000000000004,317.7,322.76305772793046,67.0,38.06136363636364,0,1,0.0
halfling,132.0,18.5,160.36,30.0,146.21951293830418,25.0,26.040909090909093,0,0,0.0
halfling,42.0,26.5,154.13500000000002,166.5,190.6017193189057,19.0,26.529545454545456,0,0,0.0
human,120.0,47.5,135.46,219.0,237.34488889556314,34.0,26.138636363636365,0,0,3847.0
winged_rat,384.0,51.5,80.68,338.7,308.93243044565145,62.0,36.98636363636364,0,1,0.0
halfling,78.0,0.0,150.4,93.0,175.77403746888683,27.5,24.96590909090909,0,0,0.0
human,69.0,25.0,137.95000000000002,216.9,257.01341848023696,76.5,27.800000000000004,0,0,3921.0
lizard,342.0,48.5,115.54,418.5,361.9937864324673,71.5,5.127272727272727,0,1,0.0
lizard,357.0,21.5,127.99000000000001,338.7,352.29128412089176,66.0,5.811363636363637,0,0,0.0
human,99.0,27.0,142.93,187.5,251.17124790610404,68.0,31.31818181818182,0,0,3908.0
winged_rat,342.0,41.5,63.25000000000001,338.7,332.87525431066484,88.5,33.37045454545455,0,1,0.0
human,135.0,22.5,223.85500000000002,265.20000000000005,319.32165467897545,36.5,24.96590909090909,1,0,6049.0
human,93.0,34.0,145.42000000000002,273.6,253.433100610554,84.5,25.747727272727275,0,0,4058.0
orc,525.0,79.0,43.330000000000005,426.90000000000003,385.0465474096381,83.5,14.215909090909092,0,0,0.0
lizard,252.0,6.5,144.175,336.6,369.91322053504246,56.0,8.938636363636364,0,0,0.0
winged_rat,375.0,40.5,29.635,370.2,387.8325195317178,73.0,33.956818181818186,0,1,0.0
human,84.0,32.0,146.66500000000002,261.0,264.09161945200196,54.5,27.115909090909096,0,0,4091.0
halfling,123.0,11.5,147.91000000000003,132.9,217.9751855641632,19.0,32.68636363636364,0,0,0.0
human,117.0,20.0,216.38500000000002,153.9,208.38159547278872,49.0,33.85909090909091,1,0,5914.0
halfling,6.0,18.5,159.115,74.1,150.36748052156605,31.5,27.311363636363637,0,0,0.0
halfling,63.0,21.0,123.01,128.7,223.42660399811874,25.5,25.063636363636366,0,0,0.0
orc,525.0,74.5,27.145000000000003,309.3,349.46059362653625,100.0,16.463636363636365,0,0,0.0
lizard,327.0,30.5,144.175,414.3,394.62136459796625,57.5,6.006818181818183,0,1,0.0
winged_rat,396.0,39.0,37.105000000000004,336.6,363.2968651159323,76.5,34.54318181818182,0,1,0.0
human,135.0,27.5,238.79500000000002,137.10000000000002,212.28902815406974,40.0,29.363636363636363,1,0,6538.0
lizard,360.0,48.0,134.215,263.1,255.00143754611327,74.5,6.202272727272727,0,0,0.0
orc,465.0,76.0,59.51500000000001,342.90000000000003,344.7498103713675,100.0,19.688636363636366,0,0,0.0
human,249.0,27.0,162.85000000000002,235.8,265.7785920332011,67.5,29.168181818181818,0,0,3817.0
halfling,24.0,2.0,134.215,151.8,182.70673546905,23.0,26.138636363636365,0,0,0.0
lizard,381.0,38.0,149.155,338.7,336.4761711240616,81.5,7.179545454545456,0,0,0.0
orc,432.0,75.5,34.615,450.0,442.672095520524,93.5,15.193181818181818,0,0,0.0
winged_rat,417.0,33.0,59.51500000000001,355.5,378.21812881792744,79.0,35.12954545454545,0,1,0.0
orc,549.0,79.5,25.900000000000002,441.6,391.269350864742,88.5,16.170454545454547,0,0,0.0
halfling,63.0,11.5,150.4,76.2,191.94003389408516,22.5,27.40909090909091,0,0,0.0
winged_rat,432.0,38.0,50.800000000000004,342.90000000000003,335.34213518444506,91.5,38.452272727272735,0,1,0.0
orc,564.0,80.0,25.900000000000002,315.6,328.9322460011133,91.0,14.411363636363637,0,0,0.0
lizard,336.0,26.0,114.29500000000002,296.7,275.8439851430525,83.0,6.495454545454546,0,0,0.0
halfling,75.0,4.5,164.09500000000003,139.2,172.00918805911476,27.0,24.477272727272727,0,0,0.0
lizard,360.0,38.0,127.99000000000001,342.90000000000003,330.5285451511569,84.5,8.938636363636364,0,0,0.0
winged_rat,399.0,53.0,50.800000000000004,368.1,345.0208912449259,67.5,36.400000000000006,0,1,0.0
halfling,84.0,4.0,162.85000000000002,135.0,207.5235797348331,15.0,32.68636363636364,0,0,0.0
human,114.0,20.0,131.72500000000002,242.10000000000002,256.38213893570946,75.0,25.747727272727275,0,0,3530.0
halfling,3.0,4.5,151.645,160.20000000000002,208.70859463057684,21.0,29.265909090909094,0,0,0.0
human,129.0,35.0,124.25500000000001,227.4,294.8438611522682,71.0,32.58863636363637,0,0,3312.0
lizard,333.0,45.5,150.4,351.3,327.55478389872127,75.5,6.984090909090909,0,1,0.0
halfling,18.0,11.5,164.09500000000003,151.8,230.88648831897243,18.5,20.372727272727275,0,0,0.0
orc,588.0,83.0,37.105000000000004,309.3,298.06998525881056,81.5,17.44090909090909,0,0,0.0
halfling,105.0,17.0,160.36,124.5,224.97818146487708,11.5,24.672727272727276,0,0,0.0
orc,588.0,78.5,12.205000000000002,305.1,299.36412147559173,94.5,17.147727272727273,0,0,0.0
winged_rat,420.0,42.0,59.51500000000001,370.2,348.98283025872485,63.5,34.64090909090909,0,1,0.0
halfling,45.0,14.5,113.05000000000001,132.9,178.5565878862463,21.5,24.184090909090912,0,0,0.0
orc,510.0,77.5,19.675,450.0,367.97784495363373,100.0,16.170454545454547,0,0,0.0
winged_rat,390.0,44.0,34.615,355.5,364.96069387710213,73.5,32.78409090909091,0,1,0.0
lizard,324.0,41.0,132.97,361.8,288.769354870132,84.5,5.5181818181818185,0,1,0.0
human,234.0,6.5,159.115,227.4,254.7692269100618,65.5,30.731818181818184,0,0,3712.0
halfling,75.0,9.0,151.645,189.6,179.43993407648998,24.0,26.920454545454547,0,0,0.0
human,93.0,25.0,205.18,214.8,302.21222159036006,49.5,25.55227272727273,1,0,5716.0
halfling,90.0,3.0,177.79000000000002,99.3,174.75168381972696,22.0,23.206818181818186,0,0,0.0
orc,546.0,84.0,18.43,420.6,379.49276802676377,93.0,17.929545454545455,0,0,0.0
orc,483.0,75.5,24.655,353.40000000000003,313.3386509807513,96.0,15.877272727272729,0,0,0.0
winged_rat,420.0,38.5,55.78,338.7,354.65011161738573,66.5,29.754545454545458,0,1,0.0
halfling,75.0,4.5,156.625,130.8,210.89920656901455,20.5,24.28181818181818,0,0,0.0
winged_rat,336.0,43.0,70.72,332.40000000000003,303.0282277651785,79.0,34.347727272727276,0,1,0.0
human,150.0,25.5,226.34500000000003,135.0,174.2700403231358,42.5,24.28181818181818,1,0,6075.0
halfling,99.0,10.5,171.56500000000003,170.70000000000002,238.633661333132,18.5,27.60454545454546,0,0,0.0
halfling,75.0,6.5,146.66500000000002,166.5,207.25418208352164,17.5,26.529545454545456,0,0,0.0
orc,504.0,78.5,8.47,447.90000000000003,369.4246574464704,92.5,16.463636363636365,0,0,0.0
lizard,354.0,32.5,108.07000000000001,372.3,307.88849023609794,83.5,7.961363636363637,0,1,0.0
human,69.0,39.5,140.44,212.70000000000002,213.03900692142403,60.5,24.575000000000003,0,0,4081.0
human,159.0,35.0,150.4,340.8,383.0232702559545,59.5,25.94318181818182,0,0,4020.0
orc,540.0,71.5,28.39,439.5,409.94712217388263,100.0,14.80227272727273,0,0,0.0
winged_rat,411.0,40.5,47.065000000000005,313.5,328.18488481861,82.0,33.956818181818186,0,1,0.0
lizard,312.0,39.5,120.52000000000001,374.40000000000003,341.71818770452415,52.0,9.329545454545455,0,1,0.0
halfling,81.0,5.5,137.95000000000002,74.1,163.982420363191,27.5,26.822727272727274,0,0,0.0
lizard,297.0,36.0,123.01,300.90000000000003,281.7849598900409,66.0,4.638636363636364,0,0,0.0
orc,549.0,87.5,32.125,326.1,325.8363218681353,93.5,19.297727272727272,0,0,0.0
lizard,345.0,43.0,127.99000000000001,391.2,359.56561926797673,92.5,6.495454545454546,0,1,0.0
human,156.0,28.0,152.89000000000001,248.4,312.2196441963815,44.5,28.875,0,0,3903.0
orc,576.0,82.5,23.410000000000004,416.40000000000003,431.31229292112465,89.0,14.606818181818182,0,0,0.0
winged_rat,396.0,35.5,80.68,342.90000000000003,362.94798794137364,79.0,38.15909090909091,0,1,0.0
winged_rat,324.0,37.0,33.370000000000005,342.90000000000003,335.04314564889125,60.5,38.74545454545455,0,1,0.0
halfling,27.0,14.0,142.93,143.4,229.70605821661255,19.5,23.890909090909094,0,0,0.0
orc,600.0,83.0,47.065000000000005,284.1,324.984203422482,97.5,18.222727272727276,0,0,0.0
human,123.0,48.0,142.93,198.0,196.51293681138293,41.5,30.63409090909091,0,0,3980.0
lizard,330.0,29.5,134.215,361.8,299.4703605929833,69.5,5.615909090909091,0,1,0.0
lizard,411.0,27.5,127.99000000000001,372.3,369.314924833203,66.0,4.247727272727273,0,1,0.0
orc,519.0,82.5,17.185000000000002,311.40000000000003,325.63578807367077,100.0,18.80909090909091,0,0,0.0
lizard,375.0,53.5,140.44,376.5,352.81594461357383,81.0,5.322727272727273,0,1,0.0
orc,558.0,80.0,12.205000000000002,439.5,373.4464929998619,93.0,13.336363636363638,0,0,0.0
orc,549.0,88.5,30.880000000000003,447.90000000000003,394.51462532188464,100.0,15.584090909090909,0,0,0.0
human,231.0,39.5,127.99000000000001,200.1,256.689093132762,71.0,32.58863636363637,0,0,3096.0
winged_rat,366.0,42.0,48.31,284.1,330.22132573839485,72.5,39.82045454545455,0,1,0.0
human,90.0,46.0,131.72500000000002,170.70000000000002,270.87184727800053,55.5,31.31818181818182,0,0,3778.0
orc,594.0,78.5,13.450000000000001,439.5,359.4010729831695,100.0,16.170454545454547,0,0,0.0
halfling,96.0,2.5,166.585,114.0,226.37956296004734,13.0,31.904545454545456,0,0,0.0
lizard,327.0,17.0,141.685,288.3,311.2372654535493,68.5,6.300000000000001,0,0,0.0
winged_rat,357.0,43.5,50.800000000000004,336.6,328.9594305370538,73.0,39.52727272727273,0,1,0.0
orc,507.0,75.0,47.065000000000005,447.90000000000003,447.97753010846293,96.5,16.072727272727274,0,0,0.0
winged_rat,369.0,44.0,57.025000000000006,,,63.5,33.175000000000004,0,1,0.0
orc,519.0,85.5,27.145000000000003,445.8,422.6434377862801,93.0,17.05,0,0,0.0
lizard,321.0,31.5,108.07000000000001,267.3,338.4082375893491,77.5,6.690909090909091,0,0,0.0
lizard,357.0,35.0,118.03000000000002,378.6,345.6265116415735,66.5,5.713636363636364,0,1,0.0
orc,558.0,79.0,27.145000000000003,317.7,309.13298220270553,100.0,15.779545454545456,0,0,0.0
human,105.0,28.0,227.59000000000003,258.9,266.9486551490153,43.0,31.806818181818183,1,0,6299.0
halfling,3.0,12.0,162.85000000000002,172.8,206.15486073741428,20.0,29.46136363636364,0,0,0.0
orc,600.0,77.5,14.695,450.0,424.2831323215192,98.5,15.877272727272729,0,0,0.0
orc,528.0,76.0,27.145000000000003,363.90000000000003,353.88796033594133,100.0,14.118181818181819,0,0,0.0
winged_rat,432.0,35.0,63.25000000000001,338.7,340.2950302296982,59.0,33.565909090909095,0,1,0.0
human,150.0,23.0,222.61,204.3,218.44281929587285,60.0,33.27272727272727,1,0,6046.0
winged_rat,399.0,39.5,50.800000000000004,334.5,359.9176228656893,85.5,37.18181818181818,0,1,0.0
human,147.0,25.0,228.835,130.8,176.91314765307712,52.5,25.356818181818184,1,0,6125.0
orc,579.0,79.5,38.35,384.90000000000003,327.438066688027,100.0,18.418181818181818,0,0,0.0
lizard,342.0,38.5,115.54,351.3,348.1571860064419,71.5,8.743181818181819,0,1,0.0
halfling,105.0,8.0,159.115,53.1,119.11981786884657,21.5,28.77727272727273,0,0,0.0
halfling,57.0,7.0,147.91000000000003,124.5,207.51611229372944,16.0,16.952272727272728,0,0,0.0
winged_rat,306.0,42.5,35.86,359.7,340.6860666492924,66.0,36.009090909090915,0,1,0.0
lizard,384.0,36.0,95.62,342.90000000000003,268.6708766907052,72.5,3.856818181818182,0,0,0.0
lizard,318.0,18.0,108.07000000000001,305.1,319.80011614020486,66.5,3.856818181818182,0,0,0.0
halfling,78.0,5.0,162.85000000000002,187.5,244.9181085915542,15.5,25.94318181818182,0,0,0.0
halfling,18.0,16.5,134.215,135.0,226.9628085045446,22.5,28.288636363636368,0,0,0.0
halfling,129.0,7.5,154.13500000000002,141.3,209.74234161367463,21.0,27.01818181818182,0,0,0.0
halfling,57.0,3.5,161.60500000000002,189.6,240.38265335337144,35.5,28.386363636363637,0,0,0.0
halfling,3.0,13.0,141.685,80.4,139.06784300323068,23.0,26.236363636363638,0,0,0.0
lizard,315.0,18.5,103.09,324.0,262.0904224793474,64.0,7.961363636363637,0,0,0.0
halfling,24.0,4.5,159.115,51.0,127.06459314379514,31.0,28.19090909090909,0,0,0.0
lizard,246.0,50.0,135.46,334.5,294.7696442017288,90.0,3.7590909090909093,0,0,0.0
lizard,279.0,33.0,123.01,384.90000000000003,349.25241981301394,62.0,6.984090909090909,0,1,0.0
orc,600.0,89.5,53.290000000000006,288.3,329.1873069550993,90.5,17.05,0,0,0.0
human,120.0,36.5,125.50000000000001,265.20000000000005,276.5426157267319,65.0,31.415909090909093,0,0,3486.0
winged_rat,399.0,38.0,43.330000000000005,347.1,321.40667868326585,75.0,32.68636363636364,0,1,0.0
winged_rat,447.0,43.5,65.74000000000001,340.8,363.8785485208332,87.5,,0,1,0.0
winged_rat,408.0,44.0,48.31,361.8,335.221868999978,63.5,38.84318181818182,0,1,0.0
lizard,300.0,63.0,134.215,300.90000000000003,284.7402377169974,68.0,5.713636363636364,0,0,0.0
winged_rat,402.0,36.5,75.7,351.3,318.6220310241868,72.5,38.15909090909091,0,1,0.0
human,192.0,40.5,130.48000000000002,334.5,353.6029900624159,60.0,20.275,0,0,3272.0
lizard,351.0,23.0,126.745,277.8,335.61344115252166,82.5,7.570454545454545,0,0,0.0
human,195.0,49.5,120.52000000000001,156.0,213.62444306545746,56.0,32.393181818181816,0,0,3172.0
halfling,84.0,6.0,149.155,158.1,188.92646499703497,22.5,27.311363636363637,0,0,0.0
human,111.0,34.5,129.235,303.0,352.3454264302914,73.0,26.920454545454547,0,0,3575.0
human,111.0,43.0,150.4,275.70000000000005,293.507460012288,65.5,31.611363636363638,0,0,4242.0
halfling,45.0,21.0,154.13500000000002,99.3,174.77147941543373,19.0,27.897727272727273,0,0,0.0
winged_rat,405.0,42.0,40.84,351.3,281.40378370876874,86.5,39.23409090909091,0,1,0.0
winged_rat,423.0,39.0,27.145000000000003,332.40000000000003,327.5722418109914,76.0,42.94772727272728,0,1,0.0
orc,570.0,78.0,37.105000000000004,424.8,437.898880155572,96.0,14.704545454545455,0,0,0.0
human,132.0,38.5,146.66500000000002,256.8,243.27840734695678,66.0,27.213636363636365,0,0,4024.0
winged_rat,387.0,40.5,39.595000000000006,330.3,356.05198729119627,87.5,36.20454545454545,0,1,0.0
lizard,405.0,44.5,127.99000000000001,340.8,324.4500972676972,71.5,6.788636363636364,0,0,0.0
human,141.0,21.5,221.365,193.8,213.2104349291053,46.0,30.63409090909091,1,0,5964.0
halfling,15.0,8.0,146.66500000000002,132.9,183.48181892534578,19.0,27.702272727272728,0,0,0.0
human,192.0,33.0,142.93,208.5,196.81071767405547,61.5,31.611363636363638,0,0,3590.0
lizard,339.0,23.5,131.72500000000002,311.40000000000003,361.99595104573973,78.5,6.1045454545454545,0,0,0.0
winged_rat,369.0,42.5,54.535000000000004,353.40000000000003,342.612039220378,82.0,37.76818181818182,0,1,0.0
orc,546.0,76.5,32.125,321.90000000000003,356.7642645406436,89.0,16.26818181818182,0,0,0.0
winged_rat,471.0,40.0,69.47500000000001,357.6,333.6194561166047,94.0,33.27272727272727,0,1,0.0
winged_rat,417.0,36.0,42.085,376.5,348.9478146938126,78.5,35.61818181818182,0,1,0.0
lizard,390.0,40.5,119.275,355.5,349.34642179062826,79.0,4.736363636363636,0,1,0.0
winged_rat,363.0,44.5,75.7,328.2,319.18717126855296,75.0,32.88181818181818,0,1,0.0
orc,600.0,74.0,27.145000000000003,380.7,356.85283457099035,87.5,19.200000000000003,0,0,0.0
human,267.0,48.5,132.97,290.40000000000003,317.8849935026575,66.0,24.184090909090912,0,0,3210.0
winged_rat,354.0,33.5,49.55500000000001,340.8,311.1984145497447,61.0,38.06136363636364,0,1,0.0
winged_rat,462.0,36.5,25.900000000000002,347.1,311.2545641030574,95.0,37.57272727272727,0,1,0.0
halfling,99.0,12.5,162.85000000000002,174.9,245.48058736876902,21.0,27.995454545454546,0,0,0.0
orc,519.0,81.0,32.125,450.0,399.32017944357676,99.5,16.561363636363637,0,0,0.0
halfling,15.0,14.5,126.745,183.3,212.0427390626394,26.5,24.86818181818182,0,0,0.0
lizard,321.0,34.5,129.235,321.90000000000003,376.8542116401448,63.0,7.961363636363637,0,0,0.0
lizard,351.0,58.5,118.03000000000002,366.0,355.84833731066976,69.5,6.1045454545454545,0,1,0.0
halfling,108.0,17.5,124.25500000000001,116.10000000000001,161.9729960552003,31.5,24.477272727272727,0,0,0.0
lizard,363.0,30.0,116.78500000000001,326.1,289.70813580828803,81.0,7.4727272727272736,0,0,0.0
human,174.0,1.5,139.19500000000002,223.20000000000002,268.9468612385546,53.0,33.175000000000004,0,0,3267.0
orc,567.0,89.5,9.715,372.3,353.41808817724956,95.5,14.997727272727273,0,0,0.0
lizard,345.0,54.0,126.745,246.3,297.66072694827596,75.5,7.375,0,0,0.0
lizard,336.0,31.0,132.97,288.3,280.2419912663835,79.5,9.036363636363637,0,0,0.0
lizard,381.0,43.5,139.19500000000002,317.7,298.1501494545083,76.0,5.909090909090909,0,0,0.0
human,258.0,42.0,129.235,235.8,217.45156164790814,77.5,26.920454545454547,0,0,3112.0
human,132.0,27.0,212.65,147.60000000000002,173.11493276920714,41.0,31.415909090909093,1,0,5816.0
orc,543.0,80.5,40.84,338.7,320.338175030606,98.0,15.290909090909093,0,0,0.0
winged_rat,396.0,40.0,45.82000000000001,368.1,349.64304559196887,74.0,35.03181818181819,0,1,0.0
lizard,315.0,26.5,126.745,338.7,299.91554773215773,84.0,9.720454545454546,0,0,0.0
human,135.0,33.0,123.01,279.9,255.73295710222442,59.0,30.047727272727276,0,0,3350.0
halfling,75.0,12.5,152.89000000000001,80.4,161.84773348293243,13.5,25.747727272727275,0,0,0.0
orc,534.0,80.0,30.880000000000003,311.40000000000003,303.90375543186775,99.5,19.200000000000003,0,0,0.0
